contig,length,Phyllostomus disoclor (080613_8),Phyllostomus disoclor (080813_19),Mimon crenulatum (080813_7),Mimon crenulatum (080913_2),Phyllostomus hastatus (080613_5),Phyllostomus hastatus (080913_8)
cn_080613_5_ph_rerun_000000000153,32378,0,0,0,0,25.504807095207347,0
080613_5_ph_rerun_k141_1465030,4627,0,0,0,0,69.75027970470931,0
cn_080613_5_ph_rerun_000000000035,6760,0,0,0,0,384.62243025765946,0
cn_080613_5_ph_rerun_000000000402,9215,0,0,0,0,69.02724963763349,0
cn_080613_5_ph_rerun_000000000116,5898,0,0,0,0,74.0197007000906,0
080613_5_ph_rerun_k141_647247,5774,0,0,0,0,62.98446618282506,0
080613_5_ph_rerun_k141_879240,4533,0,0,0,0,62.08256797710401,0
080613_5_ph_rerun_k141_415599,2521,0,0,0,0,136.24653967914938,0
080613_5_ph_rerun_k141_879388,7811,0,0,0,0,49.1584265206031,0
080613_5_ph_rerun_k141_530009,3155,0,0,0,0,54.0772601889932,11.33165524487737
080613_5_ph_rerun_k141_1465687,10076,0,0,0,0.1968656591816082,40.009004465581235,15.239706502795261
080613_5_ph_rerun_k141_530173,4922,0,0,0,0,266.5929502782712,0
080613_5_ph_rerun_k141_1815038,3963,149.74285370533008,0,23.095870578767368,115.3645940915664,1755.1883512022707,6.109990390465009
080613_5_ph_rerun_k141_415915,3085,0,0,0,0,86.92776396395412,0
080613_5_ph_rerun_k141_1344599,3327,0,0,0,0,112.26556007121742,0
080613_5_ph_rerun_k141_764985,4777,0,0,0,0,71.08248417924375,0
cn_080613_5_ph_rerun_000000000606,6611,0,0,0,0,160.80820240909236,0
080613_5_ph_rerun_k141_530492,5326,0,0,0,0,72.7101691031956,0
080613_5_ph_rerun_k141_1582614,2619,0,0,0,0,84.22821464429636,0
cn_080613_5_ph_rerun_000000000636,8088,0,0,0,0,133.53089817681715,0
080613_5_ph_rerun_k141_1466960,3468,0,0,0,0,33060.01778259173,3127.2277440965954
080613_5_ph_rerun_k141_1345530,4773,0,0,0,0,91.35545699482397,0
cn_080613_5_ph_rerun_000000000101,12561,0,0,0,0,2273.992925819198,8.300444366686424
080613_5_ph_rerun_k141_1345587,2574,0,0,0,0,78.37792511413654,0
080613_5_ph_rerun_k141_1698562,4154,0,0,0,0,162.5086390352732,0
080613_5_ph_rerun_k141_881081,2921,0,0,0,0,154.5359329589527,0
080613_5_ph_rerun_k141_417426,2908,0,0,0,0,67.93640214467922,0
080613_5_ph_rerun_k141_66958,2678,0,0,0,0,1019.4998771144233,38.69492384972207
080613_5_ph_rerun_k141_1816562,5513,252.39918650099537,0,0,0,78.66458593334659,0
080613_5_ph_rerun_k141_1114955,2817,0,0,0,0,94.8939783410271,0
080613_5_ph_rerun_k141_1001330,3048,0,0,0,0,63.71547953295229,0
080613_5_ph_rerun_k141_67244,4284,0,0,0,0,73.14753359129391,0
080613_5_ph_rerun_k141_649988,2839,0,0,0,0,93.92667071124096,0
080613_5_ph_rerun_k141_67681,4022,0,0,0,0,62.01512980535623,0
cn_080613_5_ph_rerun_000000000502,9139,0,0,0,0,48.36460050045096,0
080613_5_ph_rerun_k141_1584295,3196,0,0,0,0,103.59102733035773,0
080613_5_ph_rerun_k141_188912,4538,0,0,0,0,67.990842409323065,0
080613_5_ph_rerun_k141_1468876,3836,0,0,0,0,6058.383371111259,0
080613_5_ph_rerun_k141_650560,4738,0,0,0,0,574.5469408424784,5.503984167551406
080613_5_ph_rerun_k141_1469032,5075,0,0,0,0,55.34130433030767,0
080613_5_ph_rerun_k141_418978,2962,0,0,0,0,79.53929909511105,0
080613_5_ph_rerun_k141_189249,2870,0,0,0,0,69.4287347778493,0
080613_5_ph_rerun_k141_1002627,2632,0,0,0,0,165.70237966575309,0
cn_080613_5_ph_rerun_000000000471,7395,0,0,0,0,50.685442759454205,0
cn_080613_5_ph_rerun_000000000488,8326,0,0,0,0,52.52912483038961,0
080613_5_ph_rerun_k141_1348395,4001,0,0,0,0,1336.3022596370574,3.87002107366672
cn_080613_5_ph_rerun_000000000185,9233,71.99461046970097,21.432072006675476,0,0,46.84594838209959,0
080613_5_ph_rerun_k141_1701466,3928,0,0,0,0,465.58157441124837,0
cn_080613_5_ph_rerun_000000000229,7009,0,0,0,0,49.498433615668105,41.79137074114925
080613_5_ph_rerun_k141_1116934,3127,0,0,0,0,163.083174093769,0
080613_5_ph_rerun_k141_190436,3428,0,0,0,0,134.82902486962814,0
080613_5_ph_rerun_k141_1236357,3628,0,0,0,0,113.55328070124455,0
080613_5_ph_rerun_k141_534656,3825,0,0,0,0,109.07625046603744,0
080613_5_ph_rerun_k141_301367,2638,0,0,0,0,119.49710502295792,0
080613_5_ph_rerun_k141_767873,4616,0,0,0,0,134.46418880200014,0
080613_5_ph_rerun_k141_1004049,3426,3.0496995268583444,0,0,0,97.03723413329229,0
080613_5_ph_rerun_k141_767886,3797,0,0,0,0,657.7134246806304,0
080613_5_ph_rerun_k141_1586778,3842,0,0,0,0,92.61298305959002,0
080613_5_ph_rerun_k141_301631,4916,0,0,0,0,65.66779577177594,0
cn_080613_5_ph_rerun_000000000375,6390,0,0,0,0,132.41959871303555,0
080613_5_ph_rerun_k141_652593,3979,0,0,0,0,93.05020510142984,0
cn_080613_5_ph_rerun_000000000530,8261,0,0,0,0,48.89786936327005,0
080613_5_ph_rerun_k141_421212,4536,0,0,0,0,85.37932252893367,0
080613_5_ph_rerun_k141_768266,2516,0,0,0,0,103.83708129580978,0
080613_5_ph_rerun_k141_1471495,2780,0,0,0,0,57.18926079958432,0
cn_080613_5_ph_rerun_000000000065,6195,0,0,0,0,46.17180942896867,0
080613_5_ph_rerun_k141_1702776,2829,0,0,0,0,182.07720073487334,1.620937264939067
080613_5_ph_rerun_k141_1350057,2734,0,0,0,0,80.88153521506592,0
080613_5_ph_rerun_k141_1587621,2552,0,0,0,0,192.42992536811636,0
080613_5_ph_rerun_k141_1118667,4076,0,0,0,0,104.39260593058277,0
cn_080613_5_ph_rerun_000000000259,8580,0,0,0,0,128.42258024462694,0
080613_5_ph_rerun_k141_71833,2575,0,0,0,0,315.40992797243064,0
cn_080613_5_ph_rerun_000000000320,32160,0,0,0,0,13.357869037709811,0
cn_080613_5_ph_rerun_000000000121,5433,0,0,0,0,96.00341441653855,0
cn_080613_5_ph_rerun_000000000445,7634,0,0,0,0,51.73476712393327,0
cn_080613_5_ph_rerun_000000000556,5207,0,0,0,0,49.618288064867535,0
080613_5_ph_rerun_k141_193463,2755,0,0,0,0,88.43669450498744,0
cn_080613_5_ph_rerun_000000000219,20492,0,0,0,0,29.60009335952168,0
cn_080613_5_ph_rerun_000000000041,67699,0,0,0,0,11.18202318386223,0
cn_080613_5_ph_rerun_000000000182,6261,0,0,0,0,70.67630935456064,0
080613_5_ph_rerun_k141_72783,4461,0,0,0,0,27124.703470550103,2175.71888783819
080613_5_ph_rerun_k141_537292,3249,0,0,0,0,109.34182442349434,0
cn_080613_5_ph_rerun_000000000127,8424,0,0,0,0,46.008951990050576,0
cn_080613_5_ph_rerun_000000000094,6134,0,0,0,0,87.73165031100346,0
cn_080613_5_ph_rerun_000000000521,5027,0,0,0,0,69.49961214687815,0
cn_080613_5_ph_rerun_000000000480,6738,0,0,0,0,67.33343451693861,0
080613_5_ph_rerun_k141_655481,3405,0,0,0,0,82.7135744024668,0
080613_5_ph_rerun_k141_770786,6000,0,0,0,0,348.961763872731,13.067457605993429
080613_5_ph_rerun_k141_1589614,3007,0,0,0,0,102.66391809220383,0
080613_5_ph_rerun_k141_1474215,7267,0,0,0,0,128.70656259460873,0
080613_5_ph_rerun_k141_1120827,3423,0,0,0,0,89.68238093226527,0
080613_5_ph_rerun_k141_538392,3816,0,0,0,0,91.57185007902986,0
080613_5_ph_rerun_k141_887500,2941,0,0,0,0,116.53643600233978,0
080613_5_ph_rerun_k141_194797,3202,0,0,0,0,93.49378166659692,0
080613_5_ph_rerun_k141_1474670,4622,0,0,0,0,96.15069502070831,0
cn_080613_5_ph_rerun_000000000049,9273,0,0,0,0,185.56156872126576,0
080613_5_ph_rerun_k141_1823205,4185,0,0,0,0,110.55791255767332,0
080613_5_ph_rerun_k141_1121625,4649,0,0,0,0,66.131631866905,0
080613_5_ph_rerun_k141_1008584,2646,0,0,0,0,91.44446196763857,0
080613_5_ph_rerun_k141_657041,3197,0,0,0,0,219.66821251842939,0
080613_5_ph_rerun_k141_657114,2514,0,0,0,0,221.5330828356289,0
cn_080613_5_ph_rerun_000000000225,6711,0,0,0,0,53.45070168006512,0
080613_5_ph_rerun_k141_1353731,2905,0,0,0,0,100.98701847782124,0
cn_080613_5_ph_rerun_000000000552,7462,0,0,0,0,46.82575714011012,0
080613_5_ph_rerun_k141_1591356,3183,0,0,0,0,81.98188895749328,0
080613_5_ph_rerun_k141_195857,3024,0,0,0,0,104.3826783127386,0
080613_5_ph_rerun_k141_657437,4043,0,0,0,0,147.7105430025812,2.023001246377292
cn_080613_5_ph_rerun_000000000156,5168,0,0,0,0,159.54769808428378,0
cn_080613_5_ph_rerun_000000000553,10048,0,0,0,0,43.633591798345385,0
cn_080613_5_ph_rerun_000000000524,5552,0,0,0,0,53.653725663435274,0
080613_5_ph_rerun_k141_1354425,4190,0,0,0,0,105.47390117368921,0
080613_5_ph_rerun_k141_1242017,3700,0,0,0,0,55.540204591041885,0
080613_5_ph_rerun_k141_425800,3137,0,0,0,0,79.27508188535745,0
cn_080613_5_ph_rerun_000000000107,7074,11.37592678924813,0,0,0,49.345761838032914,0
080613_5_ph_rerun_k141_1476627,2856,0,0,0,0,63.156447601145665,0
080613_5_ph_rerun_k141_1354556,2611,0,0,0,0,80.07077332624637,0
080613_5_ph_rerun_k141_1122992,2822,0,0,0,0,166.04349765787404,0
080613_5_ph_rerun_k141_75755,3839,0,0,0,0,114.48818228845086,0
cn_080613_5_ph_rerun_000000000507,45669,0,0,0,0,22.187062640097643,0
080613_5_ph_rerun_k141_1592571,14102,0,0,0,0,29.243750972229318,20.531695792130495
080613_5_ph_rerun_k141_1825074,2719,0,0,0,0,94.05053461130278,0
080613_5_ph_rerun_k141_1592830,3437,0,0,0,0,91.63443760309657,0
cn_080613_5_ph_rerun_000000000244,7537,0,0,0,0,376.5235566484777,0
080613_5_ph_rerun_k141_1477854,3294,0,0,0,0,123.28091545593166,0
080613_5_ph_rerun_k141_1124225,3589,0,0,6.172280811495303,190.74019864438472,104.14073695795086,0
080613_5_ph_rerun_k141_890454,3616,0,0,0,0,162.18899281468336,0
080613_5_ph_rerun_k141_541899,4523,0,0,0,0,374.21439754538557,0
080613_5_ph_rerun_k141_1826006,2963,0,0,0,0,129.04410912633688,0
080613_5_ph_rerun_k141_1243400,2608,0,0,0,0,214.0867729423433,0
080613_5_ph_rerun_k141_1356199,2776,0,0,0,0,210.8241829982556,0
080613_5_ph_rerun_k141_427591,2589,0,0,0,0,10534.118192889879,93.52455228773731
080613_5_ph_rerun_k141_659619,3899,0,0,0,0,59.272669443472154,0
080613_5_ph_rerun_k141_77213,14420,0,0,0,0,31.01686623158439,0
080613_5_ph_rerun_k141_1243891,2592,0,0,0,0,106.1052623717064,0
080613_5_ph_rerun_k141_1012447,4812,0,0,0,0,143.91043203967118,0
080613_5_ph_rerun_k141_1594438,27862,0,0,0,0,40.85027604052122,22.82849072478654
080613_5_ph_rerun_k141_1012536,4329,0,0,0,0,195.33708325472548,0
080613_5_ph_rerun_k141_1357366,3305,0,0,0,0,972.9554591369148,0
080613_5_ph_rerun_k141_1357485,5479,0,0,0,0,59.471800077790135,0
080613_5_ph_rerun_k141_1710109,12593,0,0,0,0,46.49674946933743,0
cn_080613_5_ph_rerun_000000000242,6748,0,0,0,0,75.23099056443671,0
080613_5_ph_rerun_k141_1357686,4385,0,0,0,0,72.75657899909508,0
080613_5_ph_rerun_k141_1357701,4319,0,0,0,0,79.87062485873084,0
080613_5_ph_rerun_k141_1710347,4080,0,0,0,0,56.91288418716814,0
080613_5_ph_rerun_k141_1479702,2677,0,0,0,0,136.49787037243775,0
cn_080613_5_ph_rerun_000000000308,12024,0,0,0,0,195.62588060890468,0
080613_5_ph_rerun_k141_1595184,4654,0,0,0,0,78.53629721671251,0
080613_5_ph_rerun_k141_1244881,13123,0,0,0,0,168.50046138822407,0
cn_080613_5_ph_rerun_000000000243,5808,0,0,0,0,62.158050345741955,0
cn_080613_5_ph_rerun_000000000626,25202,0,0,0,0,21.43185589839313,0
cn_080613_5_ph_rerun_000000000179,6088,0,0,0,0,84.21742499972075,0
080613_5_ph_rerun_k141_1827864,8969,0,0,0,0,86.22487741632692,0
080613_5_ph_rerun_k141_1126944,3727,0,0,0,0,104.50568940821266,0
cn_080613_5_ph_rerun_000000000149,5396,0,0,0,0,80.52574650596218,0
cn_080613_5_ph_rerun_000000000501,6514,0,0,0,0,70.61865357620478,0
080613_5_ph_rerun_k141_1480692,4179,0,0,0,0,59.13365738644205,0
cn_080613_5_ph_rerun_000000000472,8715,0,0,0,0,39.25381043845837,0
cn_080613_5_ph_rerun_000000000399,5447,0,0,0,0,77.62561884311555,0
cn_080613_5_ph_rerun_000000000226,10978,0,0,0,0,30.870205161324854,0
cn_080613_5_ph_rerun_000000000579,14991,0,0,0,0,153.72179678386928,5.460266362626771
080613_5_ph_rerun_k141_662544,3736,0,0,0,0,63.73687205803798,0
080613_5_ph_rerun_k141_430223,2626,0,0,0,0,112.15233879247243,0
080613_5_ph_rerun_k141_1127695,2641,0,0,0,0,249.21447077323322,0
080613_5_ph_rerun_k141_1359429,8851,0,0,0,0,78.4451680215301,0
080613_5_ph_rerun_k141_1127809,4598,0,0,0,0,92.7460041665599,0
cn_080613_5_ph_rerun_000000000051,8517,0,0,0,0,36.639319388655196,0
cn_080613_5_ph_rerun_000000000352,22106,0,0,0,0,24.316186732600606,0
080613_5_ph_rerun_k141_1597163,2726,0,0,0,0,92.97918150937123,0
cn_080613_5_ph_rerun_000000000614,10258,0,0,0,0,40.1293029824061,0
080613_5_ph_rerun_k141_1829382,2741,0,0,0,0,75.93308467656031,0
080613_5_ph_rerun_k141_545860,4224,0,0,0,0,73.83179989807675,0
080613_5_ph_rerun_k141_895065,2752,0,0,0,0,98.43628306527037,0
080613_5_ph_rerun_k141_1713016,2601,0,0,0,0,129.57161026639034,0
cn_080613_5_ph_rerun_000000000423,34419,0,0,0,0,33.913397507931364,0
080613_5_ph_rerun_k141_1597980,2943,0,0,0,0,85.80442591757773,0
080613_5_ph_rerun_k141_431582,11758,0,0,0,0,489.35479272703435,10.88921039749938
080613_5_ph_rerun_k141_1830297,3528,0,0,0,0,192.9191125013882,0
080613_5_ph_rerun_k141_1361064,4002,0,0,0,0,72.15074890334051,0
cn_080613_5_ph_rerun_000000000542,7961,0,0,0,0,117.59878603525353,0
080613_5_ph_rerun_k141_203366,3035,0,0,0,0,141.7447635887526,0
080613_5_ph_rerun_k141_1130033,2890,0,0,0,0,201.2423399960362,0
080613_5_ph_rerun_k141_1130132,2712,0,0,0,0,98.71359296804121,0
080613_5_ph_rerun_k141_780226,3033,0,0,0,0,83.6853411052335,0
080613_5_ph_rerun_k141_313264,3719,0,0,0,0,178.75145790804225,0
080613_5_ph_rerun_k141_1831704,2875,0,0,0,0,1169.2677046482663,2.313390625476425
cn_080613_5_ph_rerun_000000000295,8541,0,0,0,0,270.72141405005203,0
080613_5_ph_rerun_k141_1017245,2543,0,0,0,0,199.65348509919335,0
cn_080613_5_ph_rerun_000000000629,7002,0,0,0,0,115.3143769220465,0
080613_5_ph_rerun_k141_1484837,2671,0,0,0,0,103.00355175987173,0
080613_5_ph_rerun_k141_1249897,2626,0,0,0,0,93.56778516798292,142.7743881248632
cn_080613_5_ph_rerun_000000000453,5160,0,0,0,0,116.98623877384597,0
080613_5_ph_rerun_k141_1832240,33085,0,0,0,0,34.81147297422754,20.549865205427253
080613_5_ph_rerun_k141_314021,2819,0,0,0,0,137.90585216672682,0
080613_5_ph_rerun_k141_781138,4376,0,0,0,0,71.94445068936194,0
080613_5_ph_rerun_k141_314349,2596,0,0,0,0,123.0206959199427,0
080613_5_ph_rerun_k141_1131865,4795,0,0,0,0,171.80468656527364,0
cn_080613_5_ph_rerun_000000000520,17584,0,0,0,0,24.921483971845912,0
080613_5_ph_rerun_k141_1363629,2930,0,0,0,0,73.64277847537063,0
cn_080613_5_ph_rerun_000000000212,5705,0,0,0,0,169.33008060550216,0
cn_080613_5_ph_rerun_000000000383,5494,0,0,0,0,235.2144753659045,0
080613_5_ph_rerun_k141_1601411,4859,0,0,0,0,58.092565126652325,0
080613_5_ph_rerun_k141_1132705,4257,0,0,0,0,101.75451237367213,0
080613_5_ph_rerun_k141_898551,2575,0,0,0,0,66.78956797042213,0
080613_5_ph_rerun_k141_898563,7277,0,0,0,0,50.56531567162312,0
080613_5_ph_rerun_k141_315293,3369,0,0,0,0,100.13229498916122,0
080613_5_ph_rerun_k141_1364230,4782,0,0,0,0,60.497096908548784,0
080613_5_ph_rerun_k141_1132965,3684,0,0,0,0,120.24012745051787,0
cn_080613_5_ph_rerun_000000000318,10513,0,0,0,0,381.4522992621182,1.3149492001683256
cn_080613_5_ph_rerun_000000000124,10458,0,0,0,0,46.72988170926237,0
080613_5_ph_rerun_k141_1019267,4819,0,0,0,0,91.29079882712648,0
080613_5_ph_rerun_k141_550231,2633,0,0,0,0,125.70642046660576,0
080613_5_ph_rerun_k141_550316,2741,0,0,0,0,100.57370380218445,0
080613_5_ph_rerun_k141_1251936,3053,0,0,0,0,101.52016493911097,0
080613_5_ph_rerun_k141_206913,3130,0,0,0,0,119.43998247364414,0
080613_5_ph_rerun_k141_1365263,3436,0,0,0,0,107.07875278430691,0
080613_5_ph_rerun_k141_436490,4693,0,0,0,0,45.48214861851709,0
080613_5_ph_rerun_k141_1488025,3386,0,0,0,0,89.45617971006041,0
080613_5_ph_rerun_k141_1603352,3123,0,0,0,0,80.26861841699036,0
080613_5_ph_rerun_k141_208239,2695,0,0,0,0,119.45476424733378,0
080613_5_ph_rerun_k141_1603906,3508,0,0,0,0,614.60690451251,10.967300915271647
080613_5_ph_rerun_k141_1603908,3064,0,0,0,0,94.41468340759602,0
080613_5_ph_rerun_k141_1835808,9593,0,0,0,0,121.08544425240822,58.69291475460928
080613_5_ph_rerun_k141_1366823,3468,0,0,0,0,170.305467377583,0
080613_5_ph_rerun_k141_1719444,2775,0,0,0,0,165.2880822442737,0
cn_080613_5_ph_rerun_000000000302,14075,0,0,0,0,25.850394080045575,0
cn_080613_5_ph_rerun_000000000443,5367,0,0,0,0,926.845855695354,6.855466453300574
080613_5_ph_rerun_k141_552434,2820,0,0,0,0,143.22568675705526,0
080613_5_ph_rerun_k141_438005,3204,0,0,0,0,76.6417975246011,0
080613_5_ph_rerun_k141_87427,2620,0,0,0,0,119.8180118936653,0
080613_5_ph_rerun_k141_1254923,3840,0,0,0,0,99.66315838871067,0
080613_5_ph_rerun_k141_439157,3604,0,0,0,0,92.24503202570872,0
080613_5_ph_rerun_k141_88545,3323,0,0,0,0,181.23041929213448,0
080613_5_ph_rerun_k141_88615,3557,0,0,0,0,95.1045862294048,6.742043307812473
cn_080613_5_ph_rerun_000000000076,13173,52.706145059347236,18.402031583869793,0,0,27.253222513307975,0
080613_5_ph_rerun_k141_1491026,2897,0,0,0,0,112.60243700057596,0
080613_5_ph_rerun_k141_1721101,3544,0,0,0,0,76.53003587793144,0
cn_080613_5_ph_rerun_000000000183,5088,0,0,0,0,62.7717581212774,0
080613_5_ph_rerun_k141_786824,4614,0,0,0,0,64.00648549312986,0
cn_080613_5_ph_rerun_000000000128,5608,0,0,0,0,100.6517224054313,0
080613_5_ph_rerun_k141_903029,3007,0,0,0,0,366.55731872921007,0
080613_5_ph_rerun_k141_319503,4734,0,0,0,7.8805875951503594,68.14110175374003,0
080613_5_ph_rerun_k141_1137463,14270,0,0,0,0,35.618050283991025,0
080613_5_ph_rerun_k141_1491483,2895,0,0,0,0,143.00020691840058,0
cn_080613_5_ph_rerun_000000000384,22789,0,0,0,0,40.48509640219237,0
cn_080613_5_ph_rerun_000000000382,19723,0,0,0,0,29.139584083976494,0
cn_080613_5_ph_rerun_000000000196,44898,0,0,0,0,11.391106894648491,0
080613_5_ph_rerun_k141_787206,2760,0,0,0,0,108.8838988273994,0
080613_5_ph_rerun_k141_1721470,3304,0,0,0,0,110.16482818989856,0
cn_080613_5_ph_rerun_000000000068,10611,0,0,0,0,58.118547572139875,0
cn_080613_5_ph_rerun_000000000504,5389,0,0,0,0,395.9444954154539,636.3971531893892
080613_5_ph_rerun_k141_787452,3921,0,0,0,0,96.81795723321162,0
080613_5_ph_rerun_k141_903798,5045,0,0,0,0,106.05073010406655,0
080613_5_ph_rerun_k141_1024330,8577,0,0,0,0,80.96429756086856,0
080613_5_ph_rerun_k141_671198,5050,0,0,0,0,65.9629630922773,0
cn_080613_5_ph_rerun_000000000078,7034,0,0,0,0,46.68557731488939,0
080613_5_ph_rerun_k141_1722251,3232,0,0,0,0.16698679398770197,189.05361106887767,0
080613_5_ph_rerun_k141_555563,2935,0,0,0,0,3247.9228987291103,508.6397174907201
080613_5_ph_rerun_k141_1024545,3960,0,0,0,0,60.82837085546219,0
cn_080613_5_ph_rerun_000000000560,5891,0,0,0,0,63.79345565922346,0
cn_080613_5_ph_rerun_000000000217,11292,0,0,0,0,45.25569129443023,0
080613_5_ph_rerun_k141_441296,3186,0,0,0,0,105.77474593835422,0
cn_080613_5_ph_rerun_000000000287,5428,0,0,0,0,100.90677597556291,0
cn_080613_5_ph_rerun_000000000577,11236,0,0,0,0,42.4780672573615,0
080613_5_ph_rerun_k141_1493078,3378,0,0,0,0,208.22072501147636,0
080613_5_ph_rerun_k141_788471,4089,0,0,0,0,156.95414070823475,0
080613_5_ph_rerun_k141_1257883,4362,0,0,0,0,77.67422334006235,0
080613_5_ph_rerun_k141_212396,2713,0,0,0,0,184.92907554147752,0
cn_080613_5_ph_rerun_000000000218,7568,0,0,1.1890758372707673,0,50.38479160250939,0
cn_080613_5_ph_rerun_000000000283,12958,0,0,0,0,30.32259830023231,0
cn_080613_5_ph_rerun_000000000290,5805,0,0,0,0,78.10980937407462,0
080613_5_ph_rerun_k141_1139558,3473,0,0,0,0,107.68459395292275,0
080613_5_ph_rerun_k141_442243,4671,0,0,0,0,143.2911282267773,6.018413821962496
080613_5_ph_rerun_k141_1258537,2771,15275.072374401607,19998.82541507806,10.675144860971752,0,340.253312413784,172.7525077401103
080613_5_ph_rerun_k141_91408,3409,0,0,0,0,144.66459918771878,0
080613_5_ph_rerun_k141_213224,3508,0,0,0,0,187.5817831129429,0
080613_5_ph_rerun_k141_1724276,2901,0,0,0,0,81.45975102356016,0
cn_080613_5_ph_rerun_000000000059,10043,0,0,0,0,33.394177579007625,0
cn_080613_5_ph_rerun_000000000612,5690,0,0,0,0,42.86419573855168,0
080613_5_ph_rerun_k141_1141227,3335,0,0,0,0,170.1325469778099,0
cn_080613_5_ph_rerun_000000000627,6752,0,0,0,0,61.075662390262906,0
080613_5_ph_rerun_k141_1027364,2874,0,0,0,0,494.43315705531796,0
080613_5_ph_rerun_k141_1842258,2960,0,0,0,0,119.65674413452258,0
080613_5_ph_rerun_k141_93065,3009,0,0,0,0,68.73501009393523,0
cn_080613_5_ph_rerun_000000000491,6017,0,0,0,0,75.64825738843378,0
cn_080613_5_ph_rerun_000000000342,10789,0,0,0,0,30.87194089351927,0
080613_5_ph_rerun_k141_1496364,3080,0,0,0,0,132.38275454272735,0
cn_080613_5_ph_rerun_000000000043,57835,0,0,0,0,11.963632442210766,0
cn_080613_5_ph_rerun_000000000197,11797,0,0,0,0,47.30399599314183,0
cn_080613_5_ph_rerun_000000000591,8251,0,0,0,0,98.65052288081593,0
080613_5_ph_rerun_k141_1260847,3561,0,0,0,0,70.92521365120925,0
cn_080613_5_ph_rerun_000000000289,5374,0,0,0,0,71.95017556456344,0
080613_5_ph_rerun_k141_445063,2635,0,0,0,2678.7920350635513,397.4874669442519,0
cn_080613_5_ph_rerun_000000000424,5391,0,0,0,0,52.31738130855635,0
080613_5_ph_rerun_k141_323991,2716,0,0,0,0,114.42669040044855,0
cn_080613_5_ph_rerun_000000000154,10667,0,0,0,0,33.67427231489436,0
080613_5_ph_rerun_k141_1611774,2608,0,0,0,0,90.73668793346674,0
080613_5_ph_rerun_k141_445677,3774,0,0,0,0,85.87336124777507,0
cn_080613_5_ph_rerun_000000000396,6676,0,0,0,0,69.288572569771,0
080613_5_ph_rerun_k141_908620,4251,0,0,0,0,92.11198437679039,0
cn_080613_5_ph_rerun_000000000122,10590,0,0,0,0,38.66313299906532,5.85123510938596
080613_5_ph_rerun_k141_1374533,4537,0,0,0,0,154.94415885682798,0
080613_5_ph_rerun_k141_1727698,3207,0,0,0,0,99.98385925847546,0
080613_5_ph_rerun_k141_1143857,2599,0,0,0,0,172.03116517829832,0
080613_5_ph_rerun_k141_1262356,2663,0,0,0,0,226.94391500179356,0
080613_5_ph_rerun_k141_1262658,2534,0,0,0,0,194.1536683397366,0
080613_5_ph_rerun_k141_446670,3466,0,0,0,0,75.7161361329774,0
080613_5_ph_rerun_k141_1144174,3021,0,0,0,0,510.0292377618317,0
080613_5_ph_rerun_k141_325757,3794,0,0,0,0,48.18393361813737,0
cn_080613_5_ph_rerun_000000000052,8233,0,0,0,0,58.314427453315005,0
080613_5_ph_rerun_k141_793779,3893,0,0,0,0,82.37744088570672,0
cn_080613_5_ph_rerun_000000000369,5050,0,0,0,0,64.33451720781484,0.7884289595533819
080613_5_ph_rerun_k141_1375529,3192,0,0,0,0,107.50971482341417,0
080613_5_ph_rerun_k141_1030887,4476,0,0,0,0,97.65412299551949,0
080613_5_ph_rerun_k141_1614001,2887,0,0,0,0,109.79294442009227,0
cn_080613_5_ph_rerun_000000000237,10880,0,0,0,0,42.87163834354092,0
080613_5_ph_rerun_k141_1145533,4311,0,0,0,0,87.99596514108123,0
080613_5_ph_rerun_k141_1263953,3787,0,0,0,0,105.25351448940567,0
080613_5_ph_rerun_k141_1615043,3643,0,0,0,0,2223.6403584134487,10.600820780323469
080613_5_ph_rerun_k141_1730481,2709,0,0,0,0,117.02274669107754,0
080613_5_ph_rerun_k141_1145990,2640,0,0,0,0,143.96915112543527,0
cn_080613_5_ph_rerun_000000000306,7779,0,0,0,0,40.58199486888417,38.74260557123782
080613_5_ph_rerun_k141_98076,4065,0,0,0,0,90.10889285173369,0
cn_080613_5_ph_rerun_000000000206,68566,0,0,0,0,10.22193399753187,0
080613_5_ph_rerun_k141_1032780,2975,0,0,0,0,82.64003792062711,0
080613_5_ph_rerun_k141_796418,4236,0,0,0,0,139.18958496300993,0
080613_5_ph_rerun_k141_219766,4528,0,0,0,0,66.04193684252819,0
080613_5_ph_rerun_k141_98579,2716,0,0,0,0,119.61876061967348,0
080613_5_ph_rerun_k141_1731509,2769,0,0,0,0,174.49132172320742,0
080613_5_ph_rerun_k141_220060,4951,0,0,0,0,66.57877524644346,0
cn_080613_5_ph_rerun_000000000328,14452,0,0,0,0,27.830635216078765,0
cn_080613_5_ph_rerun_000000000100,8466,0,0,0,0,301.8280814717598,0.5928403848315488
cn_080613_5_ph_rerun_000000000593,22746,0,0,0,0,62.16984592465654,0
cn_080613_5_ph_rerun_000000000620,9288,0,0,0,0,47.33301538699165,0
080613_5_ph_rerun_k141_1616544,3788,0,0,0,0,125.96915547261489,0
cn_080613_5_ph_rerun_000000000425,8068,0,0,0,0,40.02789501745852,0
080613_5_ph_rerun_k141_1848708,3435,0,0,0,0,198.24068888984445,0
080613_5_ph_rerun_k141_1147747,3847,0,0,0,0,68.19222785275556,0
cn_080613_5_ph_rerun_000000000462,7327,0,0,0,0,60.003236963753814,0
